Address,Baths Full,Baths Half,Beds Total,Sq Ft Total,Postal City,County,DOM,Expiration Date,# of Fireplaces,Garage Spaces,HOA Amenities,HOA Exist YN,HOA Fee,HOA Fee Covers,HOA Name Text,HOA Phone,List Price,Listing Date,Acres,Lot Size,Sale Date,Room Count,MLS Number,Original List Date,Original List Price,Parcel Number,Property Type,Longitude,Latitude,Close Date,Sale Price,State,Status,Status Change Timestamp,View,Year Built,Zip Code,Unit Number,Buyer's Financing
205 Crystal Cove Terrace,3,0,3,1450.0,San Francisco,San Francisco,41,02/25/2011 12:00:00 AM,0.0,0.0,"Barbecue Area, Garden/ Greenbelt/ Trails, Playground, Trail(s)",True,424.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Water",Candlestick Cove HOA,(650) 286-0292,555900,10/21/2010 12:00:00 AM,,0.0,12/01/2010 12:00:00 AM,0,SF377581,10/21/2010 12:00:00 AM,555900,NewO-rUnderC-onstruc-tion,Residential,-122.393656,37.712257,02/11/2011 12:00:00 AM,571290,California,Sold,02/11/2011 12:00:00 AM,,2010.0,94134,123,Conventional Loan
1720 Clay Street,1,0,1,790.0,San Francisco,San Francisco,190,04/02/2008 12:00:00 AM,1.0,0.0,,True,340.0,"Management Fee, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Water",,,579000,10/03/2007 12:00:00 AM,,0.0,04/10/2008 12:00:00 AM,0,SF331931,10/03/2007 12:00:00 AM,659000,0619-023,Residential,-122.421628,37.792541,04/24/2008 12:00:00 AM,570000,California,Sold,04/28/2008 12:00:00 AM,,2000.0,94109,6,Conventional Loan
1200 Clayton Street,1,0,1,600.0,San Francisco,San Francisco,13,10/07/2005 12:00:00 AM,0.0,0.0,Garden/ Greenbelt/ Trails,True,125.0,"Maintenance - Exterior, Landscaping/Gardening, Insurance - Homeowners , Water",,,469000,07/07/2005 12:00:00 AM,,0.0,07/20/2005 12:00:00 AM,0,SF291185,07/07/2005 12:00:00 AM,469000,2655-054,Residential,-122.446348,37.761639,08/17/2005 12:00:00 AM,570000,California,Sold,08/19/2005 12:00:00 AM,"Garden/Greenbelt, Partial",1986.0,94114,10,Conventional Loan
42 Littlefield,1,1,2,956.0,San Francisco,San Francisco,35,07/13/2005 12:00:00 AM,0.0,0.0,,True,245.0,"Landscaping/Gardening, Insurance - Homeowners , Water",Parkview Heights,(415) 921-5733,539800,02/16/2005 12:00:00 AM,,0.0,03/23/2005 12:00:00 AM,0,SF284244,02/16/2005 12:00:00 AM,539800,4283-B52,Residential,-122.399542,37.751861,04/26/2005 12:00:00 AM,570000,California,Sold,04/27/2005 12:00:00 AM,Partial,1984.0,94107,,Conventional Loan
12 Las Villas Court,3,0,3,1480.0,San Francisco,San Francisco,34,01/16/2016 12:00:00 AM,,2.0,,True,100.0,Maintenance - Common Area,....,,585000,10/16/2015 12:00:00 AM,,1050.0,11/17/2015 12:00:00 AM,0,ML81519290,10/16/2015 10:28:22 PM,585000,4711-183,Residential,-122.385585,37.733425,01/12/2016 12:00:00 AM,570000,California,Sold,03/01/2016 12:00:00 AM,,1995.0,94124,,Conventional Loan
340 Benton Avenue,2,1,3,1353.0,San Francisco,San Francisco,122,07/28/2009 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,280.0,"Maintenance - Exterior, Landscaping/Gardening",,,589000,01/08/2009 12:00:00 AM,,0.0,05/26/2009 12:00:00 AM,0,SF351079,01/08/2009 12:00:00 AM,768000,NewO-rUnderC-onstruc-tion,Residential,-122.419185,37.733913,07/10/2009 12:00:00 AM,569000,California,Sold,07/13/2009 12:00:00 AM,"City Lights, Hills",2008.0,94110,,Other
988 Fulton Street,2,0,2,900.0,San Francisco,San Francisco,53,12/31/2012 12:00:00 AM,1.0,0.0,Barbecue Area,True,425.0,"Management Fee, , Landscaping/Gardening, Insurance - Homeowners , Water",Alamo Square HOA,(415) 878-1888,569000,08/24/2012 12:00:00 AM,,0.0,10/16/2012 12:00:00 AM,0,SF400130,08/24/2012 12:00:00 AM,589000,0779-189,Residential,-122.432635,37.777733,10/24/2012 12:00:00 AM,567500,California,Sold,10/25/2012 12:00:00 AM,,1999.0,94117,335,Not Reported
900 Gilman Avenue,1,0,2,923.0,San Francisco,San Francisco,124,08/31/2019 12:00:00 AM,0.0,0.0,Garden/ Greenbelt/ Trails,True,200.0,"Management Fee, Landscaping/Gardening",,,566739,02/06/2019 12:00:00 AM,,0.0,06/10/2019 12:00:00 AM,0,SF480930,02/06/2019 12:00:00 AM,566739,4936-020,Residential,-122.386452,37.717448,08/19/2019 12:00:00 AM,566739,California,Sold,08/21/2019 12:00:00 AM,,2006.0,94124,1,Other
629 La Salle Avenue,1,2,3,1360.0,San Francisco,San Francisco,14,11/12/2024 12:00:00 AM,0.0,0.0,,True,625.0,"Management Fee, Roof, Sewer, , Insurance - Structure, Common Area Gas, Maintenance - Common Area",HSM Management,,580800,10/14/2024 12:00:00 AM,0.003,111.0,10/28/2024 12:00:00 AM,0,SF424072331,10/14/2024 12:00:00 AM,580800,4591-074,Residential,-122.373496,37.727541,11/08/2024 12:00:00 AM,565000,California,Sold,11/08/2024 12:00:00 AM,"Bay, Mountains",0.0,94124,,All Cash No Loans
145 Gardenside Drive,1,1,2,1007.0,San Francisco,San Francisco,161,02/18/2012 12:00:00 AM,1.0,0.0,Club House,True,460.0,"Management Fee, Gas, , Landscaping/Gardening, Insurance - Homeowners",Mirasol,,575000,08/18/2011 12:00:00 AM,,0.0,01/26/2012 12:00:00 AM,0,SF388539,08/18/2011 12:00:00 AM,619000,285417,Residential,-122.444984,37.754334,01/27/2012 12:00:00 AM,565000,California,Sold,01/28/2012 12:00:00 AM,"Bay, Bay Bridge, Downtown, Twin Peaks, Water",1981.0,94131,17,Conventional Loan
10 Steiner Street,1,0,1,920.0,San Francisco,San Francisco,63,08/07/2009 12:00:00 AM,1.0,0.0,,True,120.0,Water,Duboce/Steiner HOA,,599000,06/05/2009 12:00:00 AM,,0.0,08/07/2009 12:00:00 AM,0,SF357537,06/05/2009 12:00:00 AM,599000,0875-028,Residential,-122.431525,37.769608,08/17/2009 12:00:00 AM,565000,California,Sold,08/17/2009 12:00:00 AM,,1988.0,94117,,Other
55 Vandewater Street,1,0,1,630.0,San Francisco,San Francisco,72,12/15/2006 12:00:00 AM,0.0,0.0,Roof Deck,True,326.0,,55 Vandewater St HOA,,575000,09/25/2006 12:00:00 AM,,0.0,12/06/2006 12:00:00 AM,0,SF314248,09/25/2006 12:00:00 AM,575000,0041-050,Residential,-122.41288,37.805114,12/14/2006 12:00:00 AM,565000,California,Sold,12/14/2006 12:00:00 AM,,1980.0,94133,6,Conventional Loan
175 Bluxome,2,0,2,1076.0,San Francisco,San Francisco,144,03/31/2010 12:00:00 AM,0.0,0.0,,True,438.0,"Management Fee, Maintenance - Exterior, , Landscaping/Gardening, Organized Activities, Water",,,535000,10/16/2009 12:00:00 AM,,0.0,03/09/2010 12:00:00 AM,0,SF362692,10/16/2009 12:00:00 AM,625000,3785-070,Residential,-122.399693,37.774404,03/17/2010 12:00:00 AM,560000,California,Sold,03/18/2010 12:00:00 AM,"City Lights, Downtown, San Francisco",0.0,94107,207,Conventional Loan
152 Clara Street,1,0,1,0.0,San Francisco,San Francisco,204,11/30/2009 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,194.0,", Landscaping/Gardening, Water",,,575000,03/27/2009 12:00:00 AM,,0.0,10/17/2009 12:00:00 AM,0,SF354702,03/27/2009 12:00:00 AM,599000,3752-161,Residential,-122.401525,37.780282,11/24/2009 12:00:00 AM,560000,California,Sold,11/24/2009 12:00:00 AM,City Lights,2000.0,94107,,FHA Loan
348 Benton Avenue,2,1,3,1376.0,San Francisco,San Francisco,137,07/28/2009 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,280.0,"Maintenance - Exterior, Landscaping/Gardening",,,579000,01/08/2009 12:00:00 AM,,0.0,05/29/2009 12:00:00 AM,0,SF351081,01/08/2009 12:00:00 AM,748000,NewO-rUnderC-onstruc-tion,Residential,-122.419153,37.733867,07/17/2009 12:00:00 AM,560000,California,Sold,07/21/2009 12:00:00 AM,"City Lights, Hills",2008.0,94110,,Other
140 South Van Ness Avenue,1,1,1,830.0,San Francisco,San Francisco,1,03/07/2008 12:00:00 AM,0.0,0.0,"Barbecue Area, Garden/ Greenbelt/ Trails, Gym/ Exercise Facility",True,365.0,"Management Fee, Maintenance - Exterior, , Landscaping/Gardening, Water",,,559000,02/08/2008 12:00:00 AM,,0.0,02/09/2008 12:00:00 AM,0,SF336847,02/08/2008 12:00:00 AM,559000,NewO-rUnderC-onstruc-tion,Residential,-122.418809,37.771656,03/05/2008 12:00:00 AM,560000,California,Sold,03/09/2008 12:00:00 AM,City Lights,0.0,94103,815,Not Reported
15 Teresita Avenue,2,0,2,963.0,San Francisco,San Francisco,14,02/04/2008 12:00:00 AM,1.0,0.0,,True,255.0,,,,539000,10/25/2007 12:00:00 AM,,0.0,11/08/2007 12:00:00 AM,0,SF333103,10/25/2007 12:00:00 AM,539000,0029-01057,Residential,-122.451787,37.745093,11/14/2007 12:00:00 AM,560000,California,Sold,11/19/2007 12:00:00 AM,"Partial, Twin Peaks",1990.0,94127,7,Not Reported
3284 San Bruno Avenue,3,1,4,1860.0,San Francisco,San Francisco,280,08/30/2007 12:00:00 AM,1.0,0.0,,True,380.0,", Landscaping/Gardening, Insurance - Homeowners , Water",,,579000,09/12/2006 12:00:00 AM,,0.0,06/19/2007 12:00:00 AM,0,SF313267,09/12/2006 12:00:00 AM,599000,6157-031,Residential,-122.401091,37.720597,06/19/2007 12:00:00 AM,560000,California,Sold,06/21/2007 12:00:00 AM,Bay,2003.0,94134,5,Conventional Loan
1200 Clayton Street,1,0,1,635.0,San Francisco,San Francisco,18,11/27/2006 12:00:00 AM,0.0,0.0,Garden/ Greenbelt/ Trails,True,150.0,"Maintenance - Exterior, Insurance - Homeowners",1200 Clayton Street HOA,,559000,07/27/2006 12:00:00 AM,,0.0,08/14/2006 12:00:00 AM,0,SF310638,07/27/2006 12:00:00 AM,559000,2655-052,Residential,-122.446348,37.761639,08/23/2006 12:00:00 AM,560000,California,Sold,08/23/2006 12:00:00 AM,"Garden/Greenbelt, Twin Peaks",1986.0,94114,8,Not Reported
400 Alemany Boulevard,1,1,2,1048.0,San Francisco,San Francisco,29,07/22/2006 12:00:00 AM,0.0,0.0,Barbecue Area,True,213.0,"Management Fee, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Water",Citywide SF Property Management,(415) 522-7300,545000,03/22/2006 12:00:00 AM,,0.0,04/20/2006 12:00:00 AM,0,SF303524,03/22/2006 12:00:00 AM,545000,5843-034,Residential,-122.41458,37.733129,05/04/2006 12:00:00 AM,560000,California,Sold,05/04/2006 12:00:00 AM,"City Lights, Garden/Greenbelt, Partial",2003.0,94110,16,Not Reported
219 Crystal Cove Terrace,4,0,4,1655.0,San Francisco,San Francisco,165,06/30/2011 12:00:00 AM,0.0,0.0,"Barbecue Area, Garden/ Greenbelt/ Trails, Playground, Trail(s)",True,455.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Water",Candlestick Cove HOA,(650) 286-0292,559500,10/21/2010 12:00:00 AM,,0.0,04/17/2011 12:00:00 AM,0,SF377583,10/21/2010 12:00:00 AM,596900,NewO-rUnderC-onstruc-tion,Residential,-122.393156,37.71222,06/22/2011 12:00:00 AM,559500,California,Sold,06/23/2011 12:00:00 AM,,2010.0,94134,130,FHA Loan
601 Van Ness Avenue,2,0,2,1004.0,San Francisco,San Francisco,41,05/01/2007 12:00:00 AM,1.0,0.0,,True,635.0,,Opera Plaza Homeowners' Assn.,,569000,02/01/2007 12:00:00 AM,,0.0,03/14/2007 12:00:00 AM,0,SF319306,02/01/2007 12:00:00 AM,569000,0762-036,Residential,-122.421525,37.781365,03/23/2007 12:00:00 AM,559000,California,Sold,03/23/2007 12:00:00 AM,,1982.0,94102,36,Not Reported
368 Benton Avenue,3,0,3,1642.0,San Francisco,San Francisco,89,08/12/2009 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,280.0,"Maintenance - Exterior, Insurance - Homeowners",,,629000,02/12/2009 12:00:00 AM,,0.0,05/12/2009 12:00:00 AM,0,SF352709,02/12/2009 12:00:00 AM,788000,5828-015,Residential,-122.419052,37.733862,06/11/2009 12:00:00 AM,558000,California,Sold,06/12/2009 12:00:00 AM,"City Lights, Hills, San Francisco",2008.0,94110,,All Cash No Loans
213 Crystal Cove Terrace,3,0,3,1450.0,San Francisco,San Francisco,64,11/24/2010 12:00:00 AM,0.0,0.0,"Barbecue Area, Garden/ Greenbelt/ Trails, Playground, Trail(s)",True,424.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Water",Candlestick Cove HOA,,555900,07/24/2010 12:00:00 AM,,0.0,09/26/2010 12:00:00 AM,0,SF373624,07/24/2010 12:00:00 AM,555900,NewO-rUnderC-onstruc-tion,Residential,-122.393387,37.712241,10/29/2010 12:00:00 AM,555900,California,Sold,10/29/2010 12:00:00 AM,"Hills, Partial",2010.0,94134,127,Conventional Loan
122 Coral Court,2,1,3,1360.0,San Francisco,San Francisco,107,03/02/2018 12:00:00 AM,0.0,0.0,Garden/ Greenbelt/ Trails,True,408.0,"Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Water",,,625000,09/20/2017 12:00:00 AM,,0.0,01/05/2018 12:00:00 AM,0,SF462782,09/20/2017 12:00:00 AM,799999,4591-B030,Residential,-122.371737,37.728218,02/01/2018 12:00:00 AM,555540,California,Sold,02/01/2018 12:00:00 AM,"Bay, City Lights, Downtown, Garden/Greenbelt, Partial, Water",1981.0,94124,30,Conventional Loan
3284 San Bruno,3,1,4,1860.0,San Francisco,San Francisco,49,06/26/2007 12:00:00 AM,1.0,0.0,,True,356.0,,,,569900,03/26/2007 12:00:00 AM,,0.0,05/14/2007 12:00:00 AM,0,SF321884,03/26/2007 12:00:00 AM,569900,615730,Residential,-122.401091,37.720597,05/18/2007 12:00:00 AM,555000,California,Sold,05/25/2007 12:00:00 AM,"Bay, City Lights, Downtown",2003.0,94134,3,Conventional Loan
1200 Clayton Street,1,0,1,541.0,San Francisco,San Francisco,21,03/31/2007 12:00:00 AM,0.0,0.0,,True,150.0,,,,559000,01/04/2007 12:00:00 AM,,0.0,01/25/2007 12:00:00 AM,0,SF317964,01/04/2007 12:00:00 AM,559000,2655-053,Residential,-122.446348,37.761639,02/16/2007 12:00:00 AM,555000,California,Sold,02/18/2007 12:00:00 AM,Garden/Greenbelt,1986.0,94114,9,Not Reported
1218 Rhode Island Street,2,0,3,1003.0,San Francisco,San Francisco,31,10/31/2006 12:00:00 AM,0.0,0.0,"Barbecue Area, Club House, Gym/ Exercise Facility, Sauna/ Spa/ Hot Tub",True,450.0,"Management Fee, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Water",Potrero Court/Citiscape,(415) 401-2000,565000,09/04/2006 12:00:00 AM,,0.0,10/05/2006 12:00:00 AM,0,SF312726,09/04/2006 12:00:00 AM,565000,4216-021,Residential,-122.401818,37.754092,10/12/2006 12:00:00 AM,555000,California,Sold,10/13/2006 12:00:00 AM,"Garden/Greenbelt, Twin Peaks",1989.0,94107,8,Not Reported
122 Emerald Cove Terrace,3,1,3,1461.0,San Francisco,San Francisco,12,10/16/2012 12:00:00 AM,0.0,0.0,"Barbecue Area, Garden/ Greenbelt/ Trails, Playground, Trail(s)",True,409.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Insurance - Homeowners , Water",Candlestick Cove HOA,(650) 286-0292,554900,07/16/2012 12:00:00 AM,,0.0,07/28/2012 12:00:00 AM,0,SF398926,07/16/2012 12:00:00 AM,554900,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.39533,37.713126,08/31/2012 12:00:00 AM,554900,California,Sold,09/01/2012 12:00:00 AM,,2012.0,94134,79,Conventional Loan
221 Crystal Cove Terrace,3,0,3,1450.0,San Francisco,San Francisco,31,10/15/2010 12:00:00 AM,0.0,0.0,"Barbecue Area, Playground, Trail(s)",True,425.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Water",,,562900,05/10/2010 12:00:00 AM,,0.0,06/10/2010 12:00:00 AM,0,SF370375,05/10/2010 12:00:00 AM,562900,NewO-rUnderC-onstruc-tion,Residential,-122.393101,37.712283,09/24/2010 12:00:00 AM,552900,California,Sold,09/24/2010 12:00:00 AM,"Mountains, Partial",2010.0,94134,131,FHA Loan
601 Van Ness Avenue,2,0,2,1030.0,San Francisco,San Francisco,74,05/09/2008 12:00:00 AM,1.0,0.0,"Club House, Gym/ Exercise Facility, Racquetball, Sauna, Sauna/ Spa/ Hot Tub",True,652.0,"Cable/Dish, Insurance - Earthquake, Maintenance - Exterior, , Landscaping/Gardening, Security Service, Water",Opera Plaza Homeowners Association,,549000,02/08/2008 12:00:00 AM,,0.0,04/22/2008 12:00:00 AM,0,SF336770,02/08/2008 12:00:00 AM,579000,0762-117,Residential,-122.421525,37.781365,05/29/2008 12:00:00 AM,552000,California,Sold,05/29/2008 12:00:00 AM,,1982.0,94102,24,Not Reported
140 South Van Ness Avenue,1,1,1,830.0,San Francisco,San Francisco,16,10/29/2007 12:00:00 AM,0.0,0.0,"Barbecue Area, Gym/ Exercise Facility",True,332.0,"Management Fee, , Landscaping/Gardening, Insurance - Homeowners , Water",,,549000,04/29/2007 12:00:00 AM,,0.0,05/15/2007 12:00:00 AM,0,SF323733,04/29/2007 12:00:00 AM,549000,3514-179,Residential,-122.418809,37.771656,06/05/2007 12:00:00 AM,552000,California,Sold,06/05/2007 12:00:00 AM,Downtown,2002.0,94110,805,Not Reported
140 South Van Ness Avenue,1,1,1,0.0,San Francisco,San Francisco,35,04/30/2005 12:00:00 AM,0.0,0.0,"Barbecue Area, Club House, Garden/ Greenbelt/ Trails, Gym/ Exercise Facility",True,310.0,", Landscaping/Gardening, Water",140 S Van Ness,,489000,02/08/2005 12:00:00 AM,,0.0,03/15/2005 12:00:00 AM,0,SF283910,02/08/2005 12:00:00 AM,489000,NewO-rUnderC-onstruc-tion,Residential,-122.418809,37.771656,03/29/2005 12:00:00 AM,550500,California,Sold,03/29/2005 12:00:00 AM,,2003.0,94102,345,Not Reported
601 Van Ness Avenue,2,0,2,969.0,San Francisco,San Francisco,19,04/28/2005 12:00:00 AM,1.0,0.0,"Club House, Garden/ Greenbelt/ Trails, Gym/ Exercise Facility, Racquetball, Sauna, Sauna/ Spa/ Hot Tub",True,581.0,"Door Person, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Security Service, Water",Opera Plaza Home Owner Association,,499000,01/28/2005 12:00:00 AM,,0.0,02/16/2005 12:00:00 AM,0,SF283560,01/28/2005 12:00:00 AM,499000,0762-057,Residential,-122.421525,37.781365,03/01/2005 12:00:00 AM,550500,California,Sold,03/01/2005 12:00:00 AM,City Lights,0.0,94102,57,Not Reported
603 La Salle Avenue,2,0,3,1360.0,San Francisco,San Francisco,6,08/14/2017 12:00:00 AM,0.0,0.0,,True,340.0,"Management Fee, Maintenance - Exterior, , Landscaping/Gardening",Mariners Village HOA,(415) 431-7655,549000,01/14/2017 12:00:00 AM,,0.0,01/20/2017 12:00:00 AM,0,SF453642,01/14/2017 12:00:00 AM,549000,4591-B063,Residential,-122.372505,37.727384,02/21/2017 12:00:00 AM,550000,California,Sold,02/21/2017 12:00:00 AM,"Bay, Hills, Mountains, Water",0.0,94124,63,Conventional Loan
113 Marlin Court,3,0,3,1360.0,San Francisco,San Francisco,7,11/01/2019 12:00:00 AM,0.0,0.0,,True,428.0,"Management Fee, Maintenance - Exterior,",,,549999,05/31/2019 12:00:00 AM,,0.0,06/07/2019 12:00:00 AM,0,SF485677,05/31/2019 12:00:00 AM,549999,4591-B047,Residential,-122.371722,37.727563,07/22/2019 12:00:00 AM,550000,California,Sold,07/22/2019 12:00:00 AM,,1981.0,94124,,Conventional Loan
118 Dolphin Court,2,0,3,1360.0,San Francisco,San Francisco,6,02/01/2017 12:00:00 AM,0.0,0.0,,True,340.0,"Management Fee, Maintenance - Exterior, , Landscaping/Gardening",Mariners Village HOA,(415) 431-7655,549000,10/12/2016 12:00:00 AM,,0.0,10/18/2016 12:00:00 AM,0,SF451562,10/12/2016 12:00:00 AM,549000,4591-042,Residential,-122.371468,37.728016,12/05/2016 12:00:00 AM,550000,California,Sold,12/06/2016 12:00:00 AM,"Bay, Hills, Mountains, Water",1981.0,94124,,Conventional Loan
400 Alemany Boulevard,1,1,2,819.0,San Francisco,San Francisco,32,12/31/2016 12:00:00 AM,0.0,0.0,,True,338.0,,,,575000,09/23/2016 12:00:00 AM,,0.0,10/25/2016 12:00:00 AM,0,SF450745,09/23/2016 12:00:00 AM,575000,5843-019,Residential,-122.41458,37.733129,11/03/2016 12:00:00 AM,550000,California,Sold,11/04/2016 12:00:00 AM,,2003.0,94110,1,Not Reported
140 South Van Ness Avenue,1,1,1,830.0,San Francisco,San Francisco,11,05/31/2014 12:00:00 AM,0.0,0.0,"Barbecue Area, Club House, Gym/ Exercise Facility",True,431.0,"Management Fee, Maintenance - Exterior, , Landscaping/Gardening, Water",140 South Owners Association,,525000,01/19/2014 12:00:00 AM,,0.0,01/30/2014 12:00:00 AM,0,SF416378,01/19/2014 12:00:00 AM,525000,3514-077,Residential,-122.418809,37.771656,01/31/2014 12:00:00 AM,550000,California,Sold,01/31/2014 12:00:00 AM,,2002.0,94103,343,Not Reported
138 Langton,1,1,2,1000.0,San Francisco,San Francisco,36,05/24/2011 12:00:00 AM,1.0,0.0,,True,160.0,", Insurance - Homeowners , Water",,,565000,03/04/2011 12:00:00 AM,,0.0,04/09/2011 12:00:00 AM,0,SF381811,03/04/2011 12:00:00 AM,565000,3755-164,Residential,-122.407843,37.775756,04/19/2011 12:00:00 AM,550000,California,Sold,04/19/2011 12:00:00 AM,,1906.0,94103,,Not Reported
142 Langton Street,2,0,2,1000.0,San Francisco,San Francisco,27,06/01/2009 12:00:00 AM,1.0,0.0,,True,75.0,,,,579000,04/23/2009 12:00:00 AM,,0.0,05/20/2009 12:00:00 AM,0,SF355729,04/23/2009 12:00:00 AM,579000,3755-177,Residential,-122.40773,37.77564,05/29/2009 12:00:00 AM,550000,California,Sold,06/01/2009 12:00:00 AM,,1906.0,94103,A,Conventional Loan
128 Bayview Circle,2,0,2,1301.0,San Francisco,San Francisco,36,09/14/2006 12:00:00 AM,0.0,0.0,,True,235.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Insurance - Homeowners , Water",Silver terrace,(415) 345-1270,549000,06/07/2006 12:00:00 AM,,0.0,07/14/2006 12:00:00 AM,0,SF307863,06/07/2006 12:00:00 AM,549000,5335-A006,Residential,-122.394754,37.734325,07/31/2006 12:00:00 AM,550000,California,Sold,08/10/2006 12:00:00 AM,"Bay, City Lights, Downtown, San Francisco",1985.0,94124,,Not Reported
80 Silverview Drive,2,0,2,1317.0,San Francisco,San Francisco,31,05/01/2006 12:00:00 AM,0.0,0.0,Playground,True,235.0,Management Fee,Silverview Terrace HOA / Baywest PropMng,(415) 345-1270,548000,01/16/2006 12:00:00 AM,,0.0,02/16/2006 12:00:00 AM,0,SF300407,01/16/2006 12:00:00 AM,548000,5335-A135,Residential,-122.396518,37.733642,03/02/2006 12:00:00 AM,550000,California,Sold,03/09/2006 12:00:00 AM,,1986.0,94124,,Not Reported
615 Holloway,2,0,2,99999.0,San Francisco,San Francisco,123,05/30/2006 12:00:00 AM,,1.0,,,,"Management Fee, Common Area Electricity, Exterior Painting, Insurance - Liability",,,550000,01/23/2006 12:00:00 AM,,,05/26/2006 12:00:00 AM,0,ML80604002,01/23/2006 12:00:00 AM,550000,6985-047,Residential,-122.459386,37.721776,06/23/2006 12:00:00 AM,550000,California,Sold,06/23/2006 2:35:55 PM,,,94112,5,"Conventional Loan, Type - Conventional 2nd"
80 Silverview Drive,2,0,2,1300.0,San Francisco,San Francisco,14,05/26/2006 12:00:00 AM,,1.0,Game Court - Outdoor,True,235.0,"Landscaping/Gardening, Roof, Exterior Painting, Insurance - Common Area",,,548000,01/16/2006 12:00:00 AM,,0.0,01/30/2006 12:00:00 AM,0,ML80603199,01/16/2006 12:00:00 AM,548000,5335A 135,Residential,-122.396239,37.733951,03/13/2006 12:00:00 AM,550000,California,Sold,03/13/2006 10:21:44 PM,,,94124,,"Conventional Loan, Type - Conventional 2nd"
1200 Clayton Street,1,0,1,0.0,San Francisco,San Francisco,42,12/20/2006 12:00:00 AM,0.0,0.0,,True,150.0,,1200 Clayton - Arun Ranganathan,,549000,09/20/2006 12:00:00 AM,,0.0,11/01/2006 12:00:00 AM,0,SF313881,09/20/2006 12:00:00 AM,150000,2655-051,Residential,-122.446348,37.761639,11/14/2006 12:00:00 AM,549000,California,Sold,11/23/2006 12:00:00 AM,"City Lights, Downtown",1986.0,94114,7,Conventional Loan
134 Langton Street,2,0,2,1000.0,San Francisco,San Francisco,35,08/18/2005 12:00:00 AM,1.0,0.0,,True,75.0,", Insurance - Homeowners , Water",,,549000,02/18/2005 12:00:00 AM,,0.0,03/25/2005 12:00:00 AM,0,SF284553,02/18/2005 12:00:00 AM,549000,3755-172,Residential,-122.407909,37.775705,04/14/2005 12:00:00 AM,549000,California,Sold,04/27/2005 12:00:00 AM,"City Lights, Partial, San Francisco",1906.0,94103,,Conventional Loan
400 Alemany Boulevard,1,1,2,866.0,San Francisco,San Francisco,13,10/12/2016 12:00:00 AM,0.0,0.0,,True,338.0,,Ocean Beach Management,(415) 221-6151,550000,06/17/2016 12:00:00 AM,,0.0,06/30/2016 12:00:00 AM,0,SF446827,06/17/2016 12:00:00 AM,550000,5843-037,Residential,-122.41458,37.733129,07/12/2016 12:00:00 AM,548000,California,Sold,07/22/2016 12:00:00 AM,,2003.0,94110,19,All Cash No Loans
360 Benton Avenue,3,0,3,1643.0,San Francisco,San Francisco,89,08/12/2009 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,280.0,"Maintenance - Exterior, Landscaping/Gardening, Insurance - Homeowners",,,619000,02/12/2009 12:00:00 AM,,0.0,05/12/2009 12:00:00 AM,0,SF352708,02/12/2009 12:00:00 AM,768000,5828-014,Residential,-122.419097,37.733903,07/10/2009 12:00:00 AM,548000,California,Sold,07/13/2009 12:00:00 AM,"City Lights, Hills",2008.0,94110,,Other
4637 25th Street,1,0,1,0.0,San Francisco,San Francisco,67,12/25/2012 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,110.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Insurance - Homeowners",Clipper Terrace Homeowner,,569000,03/01/2012 12:00:00 AM,,0.0,05/07/2012 12:00:00 AM,0,SF394268,03/01/2012 12:00:00 AM,599000,6542-041,Residential,-122.441095,37.749089,05/25/2012 12:00:00 AM,546500,California,Sold,05/29/2012 12:00:00 AM,"City Lights, Garden/Greenbelt",1978.0,94114,,Not Reported
613 La Salle Avenue,2,0,3,1360.0,San Francisco,San Francisco,40,07/09/2017 12:00:00 AM,0.0,0.0,,True,340.0,"Management Fee, Maintenance - Exterior, , Landscaping/Gardening",Mariners Village HOA,(415) 431-7655,545000,03/30/2017 12:00:00 AM,,0.0,05/09/2017 12:00:00 AM,0,SF456341,03/30/2017 12:00:00 AM,545000,4591-B0680,Residential,-122.372916,37.727361,07/28/2017 12:00:00 AM,546000,California,Sold,08/28/2017 12:00:00 AM,"Bay, Hills, Mountains, Water",1981.0,94124,68,Conventional Loan
